"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225","F226","F227","F228","F229","F230","F231"
"39",NA,"Personal consumption expenditures by major function (From NIPA table 2.5.x):"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","29","      Personal consumption expenditures","DPCERG3",17.137,17.204,17.307,17.401,17.424,17.516,17.583,17.661,17.694,17.692,17.757,17.777,17.856,17.918,17.965,18.018,18.069,18.095,18.181,18.249,18.336,18.378,18.44,18.503,18.562,18.655,18.725,18.782,18.928,19.083,19.23,19.379,19.436,19.528,19.708,19.877,20.087,20.291,20.502,20.729,20.933,21.201,21.462,21.71,21.962,22.205,22.421,22.712,22.927,23.189,23.417,23.563,23.812,23.95,24.161,24.358,24.652,25.127,25.584,26.108,26.884,27.645,28.392,29.114,29.664,30.03,30.592,31.105,31.449,31.711,32.192,32.7,33.285,33.855,34.366,34.859,35.439,36.17,36.806,37.502,38.205,39.246,40.217,41.187,42.419,43.456,44.47,45.568,46.749,47.53,48.308,49.044,49.66,50.135,50.925,51.491,51.936,52.416,53.106,53.458,54.034,54.558,54.981,55.323,55.985,56.456,56.906,57.296,57.706,57.637,57.93,58.275,58.821,59.38,59.937,60.463,60.934,61.607,62.366,62.99,63.696,64.543,64.91,65.417,66.35,66.946,67.787,68.676,69.017,69.384,69.854,70.355,70.788,71.258,71.712,72.217,72.646,73.136,73.455,73.877,74.139,74.552,75.084,75.437,75.798,76.226,76.531,76.868,77.299,77.81,78.142,78.671,79.017,79.212,79.415,79.662,79.657,79.799,80.041,80.244,80.453,80.884,81.31,81.792,82.476,82.853,83.368,83.829,84.387,84.79,84.855,84.911,85.067,85.722,86.155,86.55,87.161,87.235,87.769,88.124,88.797,89.421,89.942,90.652,91.122,91.728,92.734,93.458,93.89,94.613,95.289,95.125,96.011,96.774,97.322,98.298,99.14,100.177,101.196,99.745,99.182,99.627,100.254,100.937,101.282,101.396,101.696,102.237,103.002,104.043,104.595,104.956,105.563,105.885,106.232,106.804,107.166,107.284,107.728,108.108,108.54,109.117,109.441,109.322,108.795,109.391,109.74,109.834
"41","30","Household consumption expenditures \7\","DPHCRG3",16.743,16.808,16.906,17.001,17.035,17.134,17.205,17.284,17.313,17.308,17.369,17.388,17.466,17.527,17.573,17.626,17.674,17.699,17.783,17.85,17.938,17.98,18.04,18.102,18.157,18.247,18.315,18.369,18.511,18.662,18.805,18.95,19.006,19.094,19.271,19.436,19.642,19.842,20.048,20.269,20.465,20.726,20.979,21.222,21.469,21.708,21.92,22.203,22.41,22.666,22.887,23.029,23.273,23.408,23.612,23.802,24.096,24.556,24.993,25.506,26.258,26.991,27.725,28.433,28.966,29.324,29.866,30.374,30.701,30.964,31.44,31.933,32.497,33.064,33.554,34.037,34.605,35.322,35.937,36.623,37.307,38.325,39.26,40.208,41.417,42.421,43.438,44.517,45.68,46.426,47.21,47.951,48.585,49.076,49.871,50.457,50.934,51.413,52.123,52.496,53.077,53.602,54.039,54.398,55.063,55.543,55.99,56.365,56.795,56.752,57.056,57.408,57.958,58.526,59.079,59.608,60.082,60.765,61.537,62.176,62.904,63.786,64.19,64.742,65.691,66.328,67.214,68.135,68.518,68.896,69.404,69.942,70.432,70.946,71.431,71.986,72.446,72.943,73.287,73.714,73.987,74.405,74.938,75.282,75.675,76.106,76.409,76.758,77.194,77.695,78.025,78.55,78.881,79.078,79.256,79.47,79.435,79.546,79.775,79.981,80.191,80.605,81.009,81.468,82.157,82.49,83.011,83.449,83.977,84.371,84.426,84.502,84.64,85.297,85.762,86.185,86.824,86.927,87.477,87.848,88.571,89.194,89.718,90.456,90.912,91.519,92.526,93.258,93.695,94.433,95.136,94.966,95.841,96.622,97.167,98.192,99.037,100.084,101.124,99.666,99.137,99.612,100.26,100.991,101.353,101.481,101.773,102.315,103.094,104.16,104.728,105.095,105.73,106.064,106.441,107,107.38,107.441,107.893,108.277,108.672,109.239,109.548,109.37,108.797,109.393,109.732,109.808
"42","31","  Food and beverages purchased for off-premises consumption","DFXARG3",17.566,17.466,17.506,17.49,17.451,17.672,17.658,17.834,17.881,17.751,17.692,17.647,17.814,17.855,17.881,17.958,18.035,17.963,18.126,18.136,18.327,18.345,18.476,18.572,18.535,18.798,18.94,18.936,19.372,19.584,19.68,19.745,19.546,19.465,19.697,19.773,19.963,20.116,20.269,20.51,20.594,20.914,21.335,21.64,22.063,22.248,22.391,22.492,22.371,22.776,22.963,23.117,23.612,23.688,23.971,24.307,25.226,26.39,27.579,28.48,29.833,30.535,31.184,32.496,32.961,32.766,33.567,34.08,33.872,33.632,34.017,34.332,34.953,35.949,36.309,36.645,37.592,39.259,40.082,40.686,42.222,43.099,43.498,44.281,44.967,45.904,47.61,49.172,49.815,49.939,50.597,50.672,51.185,51.652,51.858,51.616,51.63,52.215,52.319,52.517,53.568,53.554,53.888,53.942,54.283,54.19,54.18,54.638,54.969,55.128,55.972,56.336,56.876,57.327,57.531,57.689,58.026,58.505,59.633,60.101,60.965,62.058,62.616,63.086,64.527,64.702,65.615,66.03,66.954,67.621,67.274,67.216,67.454,67.59,68.011,68.075,68.196,68.651,68.772,69.304,69.352,69.563,70.27,70.341,70.745,71.358,71.568,71.913,72.465,73.197,74.001,74.634,74.703,74.823,75.107,75.269,75.522,75.711,76,76.438,76.754,76.961,77.249,77.68,78.117,78.653,79.396,79.709,80.456,80.976,81.65,82.004,82.446,82.499,82.43,82.626,83.073,83.612,84.292,85.272,85.645,86.578,86.967,87.553,87.363,88.243,88.352,88.844,89.274,89.286,89.877,90.293,91.481,92.736,93.763,94.748,96,97.937,100.164,101.304,100.97,100.023,99.489,99.518,99.904,100.183,100.357,100.791,102.235,103.846,105.143,105.881,106.342,106.556,106.66,107.15,107.561,107.685,107.932,107.96,108.39,109.5,110.308,110.935,110.866,110.571,111.184,111.175
"43","32","  Clothing, footwear, and related services","DCAFRG3",48.571,48.755,49.146,49.319,49.448,49.704,49.87,49.975,50.019,49.942,50.152,50.145,50.013,50.209,50.409,50.497,50.574,50.676,50.825,51.038,51.201,51.318,51.306,51.294,51.501,51.63,51.943,52.109,52.535,52.991,53.541,54.135,54.694,55.238,55.836,56.331,57.138,58.166,59.09,59.846,60.612,61.319,62.074,62.722,63.233,63.661,64.23,65.019,65.616,66.248,66.561,66.779,67.147,67.322,67.392,68.114,68.676,69.66,70.069,70.729,72.058,74.215,76.559,77.746,78.117,78.402,79.007,79.392,80.119,80.851,82.019,82.807,84.002,84.322,85.649,86.209,85.941,87.164,87.348,87.808,88.15,89.103,89.459,90.364,91.637,92.573,93.32,94.497,95.293,96.212,97.049,97.28,97.55,98.271,98.536,98.239,98.83,99.5,100.371,99.976,100.202,99.716,100.575,101.144,102.055,102.499,102.83,103.35,102.691,101.796,102.52,102.859,104.148,105.311,105.484,107.012,106.957,108.955,109.178,110.66,110.641,111.227,109.96,111.141,112.836,114.593,115.058,115.221,115.507,116.238,117.205,118.007,117.523,117.466,117.711,118.124,117.821,117.051,117.136,117.099,115.642,116.206,115.668,114.74,113.639,113.074,112.892,112.766,112.824,112.378,110.956,111.471,111.786,113.069,111.981,111.534,110.433,109.977,110.674,109.934,108.676,109.334,108.941,109.12,108.5,107.874,107.683,107.681,107.915,106.506,105.579,104.596,104.248,104.071,103.561,102.833,101.819,100.87,101.411,101.392,100.996,101.502,101.202,101.082,101.127,100.741,100.149,99.957,99.676,100.676,100.409,100.369,100.433,99.667,98.803,99.31,99.164,98.756,99.437,98.701,99.431,100.038,100.35,100.181,100.15,99.47,99.438,98.926,99.336,100.179,102.382,103.128,103.73,104.858,104.578,105.5,105.949,105.262,105.916,105.743,106.116,106.449,106.465,105.439,105.268,105.088,105.245,104.569
"44","33","  Housing, utilities, and fuels","DHUFRG3",13.161,13.236,13.281,13.359,13.404,13.443,13.508,13.56,13.61,13.676,13.71,13.714,13.769,13.785,13.846,13.869,13.918,13.964,13.976,14.025,14.03,14.055,14.091,14.119,14.151,14.18,14.208,14.276,14.336,14.39,14.415,14.498,14.58,14.624,14.693,14.776,14.86,14.964,15.056,15.161,15.265,15.394,15.559,15.717,15.876,16.038,16.231,16.475,16.697,16.907,17.115,17.239,17.391,17.52,17.694,17.849,18.11,18.335,18.545,18.893,19.355,19.666,20.004,20.378,20.871,21.202,21.564,22.032,22.398,22.707,23.108,23.658,24.317,24.802,25.304,25.773,26.136,26.585,26.961,27.526,28.034,28.724,29.74,30.708,31.442,32.297,33.175,34.075,35.099,36.043,37.028,37.899,38.67,39.276,40.028,40.9,41.404,41.893,42.284,42.767,43.274,43.913,44.582,45,45.496,46.147,46.692,47.284,47.784,48.156,48.462,48.746,49.245,49.786,50.247,50.776,51.259,51.667,52.195,52.703,53.202,53.743,54.32,55.004,55.626,56.135,56.942,57.539,57.957,58.104,58.389,58.969,59.348,59.728,60.06,60.535,60.948,61.505,61.841,62.169,62.644,63.016,63.332,63.671,64.165,64.599,65.05,65.55,66.134,66.651,67.054,67.562,68.1,68.368,68.826,69.297,69.495,69.962,70.371,70.758,71.114,71.517,72.03,72.581,73.445,74.004,74.891,75.853,77.129,77.742,78.259,78.649,79.181,79.799,80.321,81.016,82.05,82.589,82.967,83.425,84.1,84.816,85.628,86.313,87.023,87.845,88.865,90.424,91.221,91.881,92.87,93.531,94.555,95.313,95.871,96.899,97.812,99.385,100.476,100.071,100.02,99.923,99.945,100.112,100.27,100.366,100.46,100.713,101.346,101.953,102.489,102.956,103.269,103.607,104.088,104.915,105.548,106.285,106.944,107.679,108.783,109.41,110.08,110.605,111.1,111.621,112.343,113.005
"45","34","  Furnishings, household equipment, and routine household maintenance","DFHHRG3",32.331,32.46,32.801,32.932,33.049,33.178,33.232,33.298,33.307,33.355,33.31,33.298,33.36,33.393,33.422,33.475,33.49,33.545,33.557,33.634,33.687,33.742,33.747,33.768,33.794,33.837,33.875,33.923,34.04,34.209,34.525,34.862,35.008,35.144,35.363,35.66,36.239,36.694,36.994,37.371,37.681,38.043,38.378,38.704,39.088,39.386,39.591,39.927,40.243,40.559,40.798,40.907,41.094,41.293,41.512,41.768,42.078,42.397,42.748,43.217,44.125,45.714,48.033,50.257,51.601,52.431,53.016,53.842,54.792,55.544,56.001,56.689,57.664,58.295,58.942,59.484,60.122,61.292,62.342,63.581,64.699,65.586,66.366,67.605,69.343,71.056,72.494,73.767,75.169,76.613,77.952,79.187,80.426,81.467,81.939,82.599,83.268,83.765,84.088,84.494,84.743,85.237,85.494,86.008,86.52,87.082,86.82,87.586,87.751,87.941,88.489,88.786,89.443,89.895,90.232,90.204,90.603,91.605,91.933,92.482,92.567,92.636,93.335,93.519,94.065,94.385,94.729,94.894,95.503,95.962,96.319,96.273,96.951,97.188,97.329,97.296,97.143,97.784,97.856,98.568,98.691,99.061,99.372,98.885,99.434,99.397,100.215,100.32,100.628,100.608,100.875,100.731,100.879,101.227,101.064,100.739,101.099,101.669,101.65,101.403,101.434,101.434,101.44,101.102,101.507,102.095,102.524,102.445,102.385,102.119,102.181,102.044,101.588,101.691,101.189,100.553,99.884,99.311,98.735,98.18,98.475,98.404,98.057,98.647,99.037,99.418,98.92,99.03,99.266,99.425,99.534,99.592,99.476,99.337,98.838,98.607,99.098,99.283,99.893,100.096,100.411,100.685,99.882,99.021,98.482,97.517,96.719,96.068,96.112,96.395,96.541,96.581,96.961,96.851,96.593,96.314,96.155,95.928,94.96,94.379,93.985,93.491,93.168,92.613,92.173,92.56,91.972,91.627
"46","35","  Health","DHLTRG3",7.291,7.356,7.423,7.541,7.596,7.761,7.88,7.939,7.916,7.888,7.89,7.913,7.953,8.004,8.035,8.082,8.111,8.142,8.199,8.24,8.309,8.362,8.412,8.48,8.524,8.582,8.624,8.677,8.75,8.854,8.976,9.11,9.221,9.318,9.444,9.573,9.704,9.819,9.937,10.081,10.235,10.419,10.566,10.747,10.931,11.138,11.295,11.425,11.528,11.66,11.782,11.894,12.002,12.077,12.21,12.299,12.408,12.554,12.709,12.909,13.16,13.501,13.936,14.349,14.7,15.012,15.372,15.78,16.124,16.447,16.772,17.086,17.426,17.821,18.126,18.422,18.836,19.175,19.599,20.106,20.608,20.952,21.423,21.999,22.75,23.372,24.041,24.758,25.508,26.076,26.924,27.786,28.517,29.105,29.883,30.563,31.296,31.81,32.475,33.123,33.747,34.311,34.801,35.351,35.891,36.449,36.924,37.388,37.978,38.561,39.09,39.708,40.291,40.975,41.64,42.261,43.056,43.965,44.83,45.693,46.667,47.636,48.619,49.609,50.512,51.583,52.693,53.756,54.726,55.615,56.561,57.516,58.578,59.521,60.357,61.255,62.004,62.648,63.327,63.816,64.47,65.046,65.683,66.25,66.973,67.316,67.678,68.189,68.536,68.924,69.292,69.706,69.993,70.419,70.643,70.777,71.176,71.682,72.026,72.45,72.887,73.316,73.801,74.314,74.895,75.28,76.098,76.659,77.458,78.144,78.71,79.27,79.594,80.16,80.922,81.62,82.27,83.1,83.823,84.578,85.429,86.142,86.68,87.234,88.024,88.652,89.288,90.233,90.749,91.552,92.365,92.791,93.907,94.38,95.111,96.078,96.603,97.032,97.535,98.111,98.899,99.599,100.296,101.206,101.807,102.391,102.858,103.382,103.806,104.575,105.043,105.521,106.07,106.676,107.242,107.451,107.899,107.879,108.289,108.788,109.034,109.6,110.081,110.348,110.384,111.018,111.4,111.692
"47","36","  Transportation","DTRNRG3",19.672,19.866,19.934,20.13,19.981,19.924,20.015,20.017,20.011,19.938,20.266,20.236,20.245,20.412,20.45,20.511,20.449,20.403,20.536,20.571,20.623,20.567,20.576,20.628,20.79,20.816,20.782,20.778,20.741,20.819,20.993,21.154,21.099,21.284,21.571,21.79,21.899,21.988,22.179,22.374,22.549,22.842,22.915,23.057,23.215,23.483,23.676,24.252,24.587,24.643,24.73,24.683,24.838,24.89,25.132,25.164,25.355,25.753,25.949,26.637,28.049,29.426,30.355,30.849,31.286,31.882,32.881,33.495,33.801,34.062,34.671,35.492,36.021,36.392,36.645,37.383,37.961,38.277,39.079,40.11,41.143,43.502,46.11,48.166,51.721,53.349,54.06,55.17,57.895,58.816,59.278,60.072,59.749,58.829,60.201,59.869,58.953,60.121,60.955,61.046,61.27,61.549,61.045,61.432,61.905,62.484,62.554,62.772,61.842,59.276,58.897,59.122,60.917,61.845,63.128,63.579,63.064,63.367,64.236,64.444,65.597,67.883,66.995,66.735,68.145,68.128,69.733,73.071,71.153,70.49,70.892,71.348,71.348,71.689,72.174,73.161,73.764,73.647,73.699,74.693,74.718,74.993,76.564,77.319,77.632,78.3,78.224,78.202,79.067,80.303,80.104,81.143,81.561,80.393,80.599,80.934,79.369,78.435,78.743,78.571,78.164,79.979,81.467,82.5,84.261,85.372,85.956,86.467,86.155,86.904,85.271,83.028,82.291,84.315,84.826,85.521,87.596,84.852,86.329,86.167,87.921,88.524,89.31,92.25,92.336,93.188,98.482,98.921,98.958,101.295,103.141,97.867,99.46,102.852,103.821,107.07,109.303,112.203,116.413,100.208,94.322,96.845,102.59,106.243,107.619,106.309,107.551,111.51,115.669,120.508,121.02,120.7,122.027,121.291,122.014,123.357,122.779,120.453,121.915,121.749,121.474,122.155,121.519,117.385,109.336,112.165,112.141,109.922
"48","37","  Communication","DCMCRG3",48.225,48.58,48.721,48.783,49.165,49.34,49.629,49.706,49.612,49.609,49.688,49.759,49.732,49.686,49.714,49.752,50.388,50.684,50.786,50.835,50.882,50.938,51.02,50.997,50.725,50.339,50.275,50.248,48.313,49.216,50.214,50.243,50.269,50.262,50.346,50.095,50.564,51.051,51.253,51.571,51.708,51.874,51.981,52.044,51.787,52.386,52.567,53.179,54.081,55.182,56.966,57.137,58.337,58.745,59.287,59.732,59.753,60.116,60.553,61.376,62.907,63.911,64.04,64.308,64.553,65.448,66.175,67.186,68.88,69.286,70.12,70.562,70.207,70.442,70.614,70.92,71.043,71.594,72.484,72.469,72.053,72.018,72.113,72.433,72.544,71.15,74.316,75.336,77.025,79.161,82.149,85.625,87.122,89.018,90.244,91.433,93.762,94.339,94.949,95.185,99.555,100.263,101.088,101.933,102.307,103.748,105.546,106.109,106.779,108.208,108.136,107.739,106.003,105.763,105.537,105.377,104.934,106.444,105.778,106.185,105.969,106.406,106.458,106.107,106.446,106.611,105.677,106.075,107.789,108.435,108.695,109.119,109.36,109.08,108.556,108.43,108.996,109.018,109.531,110.129,111.202,111.538,111.629,111.455,112.231,112.043,111.986,111.844,111.955,112.007,112.805,113.186,113.604,113.802,113.041,112.603,112.309,112.678,112.346,111.864,111.122,110.025,108.975,108.69,108.092,106.541,105.238,104.819,104.37,104.331,104.968,104.861,104.67,103.864,105.698,105.563,105.618,104.47,103.772,103.265,103.11,102.203,101.953,101.423,101.351,101.042,100.503,100.557,100.814,100.917,100.861,98.465,96.831,97.314,97.397,97.282,97.358,98.085,99.045,99.263,99.816,100.043,100.169,99.972,99.871,99.902,99.795,99.314,98.635,98.475,98.266,98.178,98.441,98.695,97.861,97.959,98.522,98.063,97.899,98.113,98.044,98.011,98.137,97.06,96.306,95.398,95.027,95.548
"49","38","  Recreation","DRRLRG3",44.313,44.561,44.896,45.184,45.391,45.562,45.749,45.87,46.061,46.16,46.272,46.409,46.547,46.653,46.734,46.846,46.927,47.26,47.623,48.025,48.156,48.235,48.372,48.439,48.531,48.636,48.696,48.615,48.797,49.045,49.197,49.503,49.784,49.956,50.327,50.894,51.457,51.935,52.486,52.96,53.388,53.928,54.304,54.628,54.978,55.281,55.815,56.583,57.268,57.934,58.371,58.552,58.908,59.045,59.276,59.575,59.874,60.412,60.78,61.462,62.374,63.867,65.675,67.114,68.419,69.382,69.913,70.792,71.495,72.088,72.66,73.414,74.142,74.752,75.555,76.197,77.113,78.129,78.851,79.929,81.138,82.436,83.484,84.664,86.462,88.589,90.137,91.452,93.14,94.472,95.304,96.556,97.708,98.694,99.723,100.407,100.791,101.161,101.122,101.814,102.169,102.655,103.069,103.54,104.179,104.397,104.442,104.749,104.987,105.064,105.145,105.469,106.412,106.86,106.85,107.531,108.061,108.777,109.286,110.36,111.452,111.775,112.29,112.955,113.966,114.6,115.465,115.973,117.177,118.08,118.214,118.649,118.689,119.42,119.353,119.284,119.435,119.503,119.554,120.137,120.319,120.332,120.41,120.467,120.579,120.634,120.284,120.137,120.131,119.784,119.438,119.269,118.82,118.026,117.385,116.794,116.458,115.792,114.743,113.89,113.364,113.049,112.13,111.526,111.4,111.572,111.434,111.001,110.462,110.166,109.707,109.318,108.862,108.559,107.945,107.602,107.341,106.683,106.229,105.931,105.98,105.994,105.454,105.162,104.589,104.376,104.32,104.202,103.832,103.626,103.27,102.681,102.306,102.064,101.36,101.374,101.515,101.476,101.794,101.385,100.876,100.308,99.832,98.984,98.295,97.787,97.197,96.57,96.099,95.92,95.456,95.087,95.189,94.835,94.586,94.33,94.171,93.719,93.465,93.308,93.102,93.109,92.668,92.235,91.784,91.873,91.721,91.7
"50","39","  Education","DEDURG3",4.68,4.534,4.508,4.549,4.601,4.644,4.685,4.729,4.729,4.723,4.766,4.785,4.803,4.856,4.86,4.889,4.913,4.937,4.972,5.016,5.029,5.054,5.085,5.115,5.161,5.224,5.284,5.333,5.381,5.464,5.525,5.583,5.629,5.696,5.732,5.791,5.862,5.922,6.012,6.104,6.184,6.284,6.395,6.491,6.604,6.698,6.813,6.934,7.006,7.082,7.181,7.247,7.361,7.418,7.57,7.666,7.58,7.824,8.461,8.35,8.631,9.078,9.297,9.247,9.366,9.617,10.281,10.121,10.192,10.419,10.854,10.78,10.973,11.186,11.453,11.38,11.513,11.796,11.994,12.131,12.403,12.741,13.055,13.314,13.698,14.055,14.479,14.918,15.319,15.68,16.17,16.699,17.154,17.568,17.994,18.431,18.78,19.174,19.459,19.903,20.356,20.794,21.2,21.611,21.997,22.388,22.775,23.2,23.6,23.958,24.347,24.782,25.224,25.697,26.095,26.53,27.058,27.579,28.07,28.514,29.022,29.536,29.998,30.517,31.027,31.533,32.188,32.69,33.357,33.976,34.767,35.626,36.208,36.933,37.589,38.359,39.113,39.626,40.194,40.781,41.347,41.962,42.56,43.204,43.786,44.328,44.859,45.349,46.043,46.631,47.149,47.994,48.444,48.905,49.493,50.04,50.57,51.166,51.728,52.408,53.083,53.764,54.296,54.873,55.651,56.482,57.101,57.65,58.41,59.254,60.271,61.143,62.094,63.156,64.191,65.173,66.37,67.521,69.322,70.817,72.193,73.412,74.857,76.339,77.692,79.028,80.137,81.256,82.677,83.949,85.221,86.451,87.668,88.847,89.841,91.519,92.772,94.041,95.326,96.685,97.996,99.307,100.769,101.929,103.066,104.372,105.31,106.049,107.435,108.719,110.52,111.896,113.019,114.045,115.121,116.363,117.755,118.692,119.465,120.619,121.595,122.805,123.393,124.538,125.663,126.787,127.356,128.247
"51","40","  Food services and accommodations","DFSARG3",11.256,11.411,11.53,11.602,11.709,11.74,11.782,11.807,11.877,11.954,12.032,12.121,12.173,12.253,12.341,12.408,12.484,12.547,12.563,12.643,12.687,12.759,12.771,12.8,12.884,12.927,13.042,13.17,13.253,13.408,13.599,13.771,13.991,14.192,14.336,14.51,14.693,14.885,15.112,15.314,15.51,15.734,16.008,16.344,16.627,17.008,17.228,17.435,17.719,17.886,18.098,18.237,18.362,18.566,18.741,18.933,19.134,19.595,20.097,20.876,21.311,21.884,22.569,23.156,23.685,24.019,24.37,24.855,25.235,25.631,26.062,26.416,26.851,27.521,28.01,28.444,28.959,29.725,30.558,31.275,32.104,33.029,33.783,34.611,35.472,36.246,36.954,37.789,38.824,39.595,40.288,40.835,41.35,41.875,42.496,42.945,43.358,43.793,44.109,44.689,45.263,45.788,46.225,46.608,47.096,47.736,48.22,48.738,49.119,49.677,50.169,50.686,51.236,51.664,52.2,52.617,53.272,53.912,54.471,54.993,55.633,56.297,56.96,57.569,58.272,58.936,59.557,60.061,60.832,61.392,61.883,62.173,62.35,62.709,63.105,63.345,63.532,64.041,64.306,64.564,64.733,65.148,65.346,65.718,66.022,66.648,67.046,67.385,67.699,68.32,68.835,69.447,69.912,70.357,70.77,71.396,71.785,72.242,72.66,73.323,73.645,74.131,74.641,75.089,75.684,76.153,76.768,77.226,77.814,78.413,78.989,79.344,79.917,80.28,80.752,81.22,81.504,81.891,82.469,83.123,83.755,84.636,85.443,86.062,86.877,87.445,87.802,88.654,89.526,90.363,91.012,91.693,92.68,93.649,94.789,95.512,96.499,97.191,98.371,99.223,99.73,99.893,99.889,100.487,100.667,101.159,101.522,101.971,102.522,103.526,104.521,104.942,105.792,106.639,107.162,107.639,108.158,108.912,109.387,109.625,110.455,111.485,112.268,113.359,114.207,114.568,115.084,116.15
"52","41","  Financial services and insurance","DIFSRG3",15.051,14.989,15.052,15.225,15.452,15.626,15.842,16.037,16.04,16.1,16.346,16.596,16.892,17.004,16.949,16.919,16.96,16.864,16.939,17.077,17.335,17.573,17.789,17.983,17.961,18.004,18.151,18.363,18.767,19.105,19.392,19.584,19.511,19.494,19.643,19.964,20.343,20.863,21.391,21.837,22.405,22.83,23.178,23.568,23.804,24.017,24.256,24.627,24.937,25.385,25.898,26.28,26.827,27.095,27.366,27.494,27.232,27.626,28.02,28.472,29.151,29.738,30.378,31.005,31.557,32.14,32.424,33.051,33.295,33.067,33.787,34.237,34.449,35.526,36.874,37.862,39.476,40.834,41.267,42.232,40.66,43.628,44.209,44.235,44.648,45.577,46.788,49.081,50.477,50.311,49.79,49.582,50.632,51.669,53.748,55.663,57.243,55.73,59.857,59.291,59.222,61.462,63.068,63.046,66.461,66.411,68.072,66.578,69.299,68.431,67.093,66.712,64.381,64.353,64.554,65.319,66.094,67.081,68.656,69.142,69.385,69.895,69.635,69.913,70.218,70.641,70.886,71.083,70.062,69.61,70.666,70.874,71.617,72.331,72.656,73.974,74.838,76.298,77.362,77.489,77.232,77.94,78.027,78.586,78.791,79.257,79.832,80.684,81.002,81.784,82.899,83.771,84.486,85.566,86.008,86.501,86.385,85.572,85.532,85.236,85.132,84.724,84.81,85.506,86.592,85.541,85.639,85.828,86.012,85.947,84.426,85.932,85.897,87.226,88.222,89.35,89.852,91.31,92.153,92.718,93.671,94.574,95.705,96.081,96.695,97.469,98.291,99.334,99.727,100.322,100.656,101.597,102.573,102.585,103.801,105.023,105.474,105.855,104.611,102.534,99.412,99.427,99.532,101.629,102.648,103.885,104.46,104.98,105.179,106.232,106.904,107.727,109.62,110.978,112.348,114.004,115.143,116.707,117.895,119.616,120.503,121.813,122.784,123.375,124.389,125.847,126.857,127.078
