"","Table 3#11#5# National Defense Consumption Expenditures and Gros","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164"
"23","4","    Value added","W086RC1","54,240.0","53,544.0","53,732.0","55,696.0","55,012.0","54,804.0","55,144.0","56,496.0","57,080.0","57,676.0","58,892.0","61,484.0","62,468.0","62,712.0","63,584.0","65,756.0","66,108.0","66,680.0","67,168.0","69,244.0","70,456.0","71,252.0","71,644.0","74,804.0","75,628.0","76,544.0","77,632.0","79,928.0","80,572.0","81,592.0","82,884.0","86,752.0","87,768.0","89,732.0","91,552.0","98,984.0","101,192.0","103,160.0","104,712.0","111,192.0","113,200.0","115,800.0","117,104.0","120,368.0","121,816.0","123,608.0","125,080.0","125,940.0","139,056.0","141,412.0","143,636.0","145,116.0","150,672.0","151,780.0","152,652.0","155,924.0","156,876.0","158,044.0","159,460.0","161,240.0","164,308.0","165,916.0","167,692.0","168,076.0","171,012.0","172,584.0","173,588.0","173,896.0","178,908.0","180,636.0","182,320.0","180,892.0","184,524.0","185,988.0","186,732.0","189,884.0","198,012.0","197,348.0","197,104.0","196,152.0","200,860.0","202,284.0","201,280.0","196,208.0","197,740.0","197,136.0","197,640.0","195,808.0","195,812.0","196,128.0","194,052.0","192,496.0","193,808.0","191,604.0","190,692.0","189,876.0","193,616.0","193,912.0","193,924.0","192,680.0","194,100.0","192,548.0","191,848.0","190,440.0","191,704.0","190,364.0","190,508.0","189,064.0","192,052.0","192,256.0","193,072.0","193,328.0","197,820.0","197,904.0","200,040.0","199,316.0","202,984.0","203,576.0","205,836.0","208,548.0","219,516.0","221,472.0","221,912.0","227,164.0","240,184.0","243,696.0","245,036.0","246,360.0","259,420.0","262,520.0","265,876.0","268,872.0","283,512.0","283,140.0","284,980.0","285,940.0","295,772.0","297,568.0","299,640.0","302,076.0","311,780.0","314,564.0","317,096.0","319,320.0","329,168.0","335,336.0","341,520.0","344,832.0","354,384.0","356,984.0","362,420.0","367,712.0","377,812.0","380,824.0","383,676.0","386,976.0","392,464.0","396,384.0","400,376.0","402,792.0","405,572.0"
"24","5","      Compensation of general government employees","B237RC1","40,472.0","39,852.0","39,992.0","41,836.0","41,164.0","40,864.0","41,096.0","42,520.0","42,900.0","43,240.0","43,948.0","46,244.0","47,120.0","47,252.0","47,780.0","49,556.0","49,568.0","49,812.0","49,944.0","51,676.0","52,380.0","52,904.0","53,280.0","55,964.0","56,232.0","56,744.0","57,424.0","59,608.0","60,076.0","60,588.0","61,280.0","64,720.0","65,392.0","66,488.0","67,828.0","74,520.0","75,960.0","77,228.0","78,088.0","83,936.0","85,076.0","86,872.0","87,484.0","90,324.0","91,248.0","92,448.0","92,876.0","93,176.0","105,368.0","106,984.0","108,612.0","109,188.0","114,188.0","114,908.0","114,888.0","117,412.0","118,056.0","118,220.0","118,812.0","119,912.0","121,984.0","123,324.0","124,480.0","124,352.0","126,368.0","127,112.0","127,396.0","126,728.0","131,008.0","132,100.0","132,992.0","130,700.0","133,436.0","134,208.0","134,188.0","136,296.0","143,584.0","142,424.0","141,364.0","139,912.0","144,404.0","145,336.0","144,056.0","138,268.0","138,904.0","137,952.0","137,984.0","135,884.0","135,656.0","135,340.0","132,996.0","130,616.0","131,908.0","129,812.0","129,088.0","128,212.0","132,140.0","132,604.0","132,764.0","131,708.0","133,428.0","132,056.0","131,684.0","130,304.0","132,000.0","130,652.0","130,912.0","129,436.0","132,356.0","132,360.0","133,012.0","133,068.0","137,040.0","137,284.0","139,312.0","138,716.0","142,532.0","143,008.0","145,272.0","148,244.0","159,268.0","161,188.0","161,464.0","166,188.0","179,040.0","182,184.0","183,156.0","184,176.0","196,328.0","198,240.0","200,616.0","202,448.0","215,884.0","214,940.0","216,068.0","215,932.0","224,556.0","224,784.0","225,580.0","227,536.0","235,960.0","237,612.0","239,296.0","240,264.0","248,668.0","252,780.0","257,372.0","259,736.0","269,152.0","271,092.0","275,512.0","279,856.0","288,692.0","290,548.0","292,640.0","294,452.0","298,080.0","300,352.0","302,616.0","303,788.0","304,836.0"
"25","6","        Military","B4080C1","27,216.0","26,480.0","26,528.0","27,888.0","27,624.0","27,272.0","27,400.0","28,288.0","28,548.0","28,556.0","28,936.0","30,260.0","30,724.0","30,716.0","30,912.0","32,028.0","32,068.0","32,244.0","32,228.0","33,104.0","33,252.0","33,492.0","33,640.0","35,420.0","35,424.0","35,588.0","36,068.0","37,536.0","37,664.0","37,972.0","38,452.0","40,860.0","41,188.0","41,912.0","42,928.0","47,860.0","48,544.0","49,296.0","49,700.0","54,644.0","55,168.0","56,264.0","56,640.0","58,500.0","58,976.0","59,788.0","60,084.0","60,264.0","71,372.0","72,500.0","73,508.0","73,620.0","77,572.0","77,692.0","77,688.0","79,772.0","80,136.0","80,268.0","80,596.0","81,508.0","83,252.0","83,400.0","84,008.0","84,108.0","85,544.0","85,176.0","85,256.0","84,940.0","87,708.0","87,772.0","88,048.0","85,992.0","88,760.0","88,576.0","88,568.0","90,568.0","96,372.0","94,340.0","92,452.0","92,048.0","95,444.0","95,152.0","93,488.0","88,644.0","88,052.0","87,372.0","86,824.0","85,644.0","85,236.0","84,108.0","82,812.0","80,652.0","81,212.0","80,280.0","79,848.0","79,508.0","82,176.0","82,992.0","83,440.0","82,980.0","83,820.0","82,808.0","82,684.0","81,700.0","82,932.0","82,520.0","82,624.0","81,996.0","84,220.0","83,828.0","84,264.0","85,032.0","87,600.0","87,756.0","89,596.0","89,168.0","93,176.0","93,284.0","94,324.0","97,024.0","105,004.0","106,544.0","106,944.0","111,824.0","121,356.0","125,380.0","125,448.0","125,580.0","134,008.0","134,448.0","134,920.0","137,168.0","148,092.0","146,592.0","146,512.0","146,984.0","153,548.0","153,072.0","153,724.0","154,800.0","160,848.0","162,156.0","163,996.0","164,248.0","170,652.0","174,012.0","177,772.0","180,484.0","187,344.0","189,272.0","190,924.0","191,680.0","197,636.0","198,064.0","198,192.0","198,440.0","201,200.0","202,516.0","203,484.0","203,216.0","204,564.0"
"26","7","        Civilian","W090RC1","13,256.0","13,372.0","13,464.0","13,948.0","13,540.0","13,592.0","13,696.0","14,232.0","14,352.0","14,684.0","15,012.0","15,984.0","16,396.0","16,536.0","16,868.0","17,528.0","17,500.0","17,568.0","17,716.0","18,572.0","19,128.0","19,412.0","19,640.0","20,544.0","20,808.0","21,156.0","21,356.0","22,072.0","22,412.0","22,616.0","22,828.0","23,860.0","24,204.0","24,576.0","24,900.0","26,660.0","27,416.0","27,932.0","28,388.0","29,292.0","29,908.0","30,608.0","30,844.0","31,824.0","32,272.0","32,660.0","32,792.0","32,912.0","33,996.0","34,484.0","35,104.0","35,568.0","36,616.0","37,216.0","37,200.0","37,640.0","37,920.0","37,952.0","38,216.0","38,404.0","38,732.0","39,924.0","40,472.0","40,244.0","40,824.0","41,936.0","42,140.0","41,788.0","43,300.0","44,328.0","44,944.0","44,708.0","44,676.0","45,632.0","45,620.0","45,728.0","47,212.0","48,084.0","48,912.0","47,864.0","48,960.0","50,184.0","50,568.0","49,624.0","50,852.0","50,580.0","51,160.0","50,240.0","50,420.0","51,232.0","50,184.0","49,964.0","50,696.0","49,532.0","49,240.0","48,704.0","49,964.0","49,612.0","49,324.0","48,728.0","49,608.0","49,248.0","49,000.0","48,604.0","49,068.0","48,132.0","48,288.0","47,440.0","48,136.0","48,532.0","48,748.0","48,036.0","49,440.0","49,528.0","49,716.0","49,548.0","49,356.0","49,724.0","50,948.0","51,220.0","54,264.0","54,644.0","54,520.0","54,364.0","57,684.0","56,804.0","57,708.0","58,596.0","62,320.0","63,792.0","65,696.0","65,280.0","67,792.0","68,348.0","69,556.0","68,948.0","71,008.0","71,712.0","71,856.0","72,736.0","75,112.0","75,456.0","75,300.0","76,016.0","78,016.0","78,768.0","79,600.0","79,252.0","81,808.0","81,820.0","84,588.0","88,176.0","91,056.0","92,484.0","94,448.0","96,012.0","96,880.0","97,836.0","99,132.0","100,572.0","100,272.0"
"27","8","      Consumption of general government fixed capital \2\","B432RC1","13,768.0","13,692.0","13,740.0","13,860.0","13,848.0","13,940.0","14,048.0","13,976.0","14,180.0","14,436.0","14,944.0","15,240.0","15,348.0","15,460.0","15,804.0","16,200.0","16,540.0","16,868.0","17,224.0","17,568.0","18,076.0","18,348.0","18,364.0","18,840.0","19,396.0","19,800.0","20,208.0","20,320.0","20,496.0","21,004.0","21,604.0","22,032.0","22,376.0","23,244.0","23,724.0","24,464.0","25,232.0","25,932.0","26,624.0","27,256.0","28,124.0","28,928.0","29,620.0","30,044.0","30,568.0","31,160.0","32,204.0","32,764.0","33,688.0","34,428.0","35,024.0","35,928.0","36,484.0","36,872.0","37,764.0","38,512.0","38,820.0","39,824.0","40,648.0","41,328.0","42,324.0","42,592.0","43,212.0","43,724.0","44,644.0","45,472.0","46,192.0","47,168.0","47,900.0","48,536.0","49,328.0","50,192.0","51,088.0","51,780.0","52,544.0","53,588.0","54,428.0","54,924.0","55,740.0","56,240.0","56,456.0","56,948.0","57,224.0","57,940.0","58,836.0","59,184.0","59,656.0","59,924.0","60,156.0","60,788.0","61,056.0","61,880.0","61,900.0","61,792.0","61,604.0","61,664.0","61,476.0","61,308.0","61,160.0","60,972.0","60,672.0","60,492.0","60,164.0","60,136.0","59,704.0","59,712.0","59,596.0","59,628.0","59,696.0","59,896.0","60,060.0","60,260.0","60,780.0","60,620.0","60,728.0","60,600.0","60,452.0","60,568.0","60,564.0","60,304.0","60,248.0","60,284.0","60,448.0","60,976.0","61,144.0","61,512.0","61,880.0","62,184.0","63,092.0","64,280.0","65,260.0","66,424.0","67,628.0","68,200.0","68,912.0","70,008.0","71,216.0","72,784.0","74,060.0","74,540.0","75,820.0","76,952.0","77,800.0","79,056.0","80,500.0","82,556.0","84,148.0","85,096.0","85,232.0","85,892.0","86,908.0","87,856.0","89,120.0","90,276.0","91,036.0","92,524.0","94,384.0","96,032.0","97,760.0","99,004.0","100,736.0"
"28","9","    Intermediate goods and services purchased \3\","W087RC1","26,940.0","28,404.0","24,520.0","23,480.0","25,028.0","26,408.0","24,436.0","24,576.0","26,376.0","28,236.0","27,064.0","27,492.0","28,608.0","28,804.0","28,096.0","28,292.0","27,900.0","30,012.0","29,064.0","29,408.0","31,092.0","33,472.0","34,432.0","32,724.0","34,436.0","36,084.0","37,192.0","36,904.0","39,612.0","42,792.0","40,376.0","44,424.0","49,340.0","52,292.0","54,452.0","55,684.0","59,776.0","63,080.0","64,972.0","67,456.0","71,740.0","72,876.0","78,132.0","82,872.0","82,828.0","85,808.0","85,396.0","89,640.0","89,488.0","91,712.0","92,436.0","95,320.0","96,948.0","98,976.0","106,192.0","108,556.0","106,136.0","112,448.0","115,704.0","108,992.0","114,608.0","118,428.0","120,976.0","122,748.0","124,460.0","122,144.0","119,388.0","126,304.0","115,640.0","122,568.0","122,724.0","123,640.0","125,544.0","123,296.0","119,460.0","129,564.0","130,864.0","128,720.0","124,640.0","119,388.0","114,636.0","115,364.0","123,276.0","123,040.0","115,228.0","113,244.0","113,876.0","116,420.0","108,816.0","110,056.0","117,956.0","111,788.0","109,536.0","110,372.0","111,380.0","105,360.0","109,620.0","115,376.0","112,356.0","117,484.0","110,212.0","119,752.0","114,288.0","118,796.0","103,420.0","114,216.0","117,208.0","117,340.0","116,188.0","115,552.0","125,516.0","135,968.0","118,052.0","132,736.0","126,248.0","127,568.0","137,012.0","137,712.0","140,688.0","145,860.0","152,412.0","157,068.0","164,456.0","175,756.0","171,000.0","206,216.0","199,048.0","207,328.0","214,776.0","219,724.0","232,300.0","219,764.0","229,444.0","234,040.0","250,320.0","229,408.0","248,108.0","250,336.0","250,068.0","254,972.0","249,260.0","259,568.0","273,888.0","277,008.0","290,868.0","291,512.0","312,964.0","310,652.0","293,528.0","308,392.0","318,224.0","318,760.0","319,228.0","326,892.0","335,672.0","322,108.0","314,872.0","333,300.0","339,144.0","313,536.0","309,260.0"
"29","10","      Durable goods","A998RC1","5,884.0","5,944.0","5,576.0","5,308.0","5,652.0","5,724.0","5,152.0","5,536.0","5,024.0","5,692.0","4,444.0","5,460.0","5,896.0","5,876.0","6,116.0","5,996.0","5,432.0","6,324.0","5,340.0","6,216.0","7,188.0","9,040.0","7,352.0","8,224.0","9,148.0","9,932.0","9,576.0","9,676.0","10,160.0","11,624.0","11,044.0","12,508.0","12,448.0","12,876.0","13,424.0","12,344.0","14,776.0","16,496.0","15,804.0","17,760.0","17,208.0","19,044.0","19,884.0","22,068.0","23,768.0","25,352.0","25,268.0","25,884.0","27,424.0","28,084.0","25,428.0","27,432.0","27,048.0","28,400.0","31,324.0","30,292.0","28,240.0","32,776.0","34,216.0","32,236.0","31,912.0","33,056.0","35,704.0","34,424.0","33,668.0","32,892.0","32,580.0","34,760.0","31,860.0","33,284.0","32,496.0","30,468.0","31,920.0","31,372.0","31,004.0","31,976.0","31,524.0","31,988.0","30,868.0","29,504.0","28,588.0","27,588.0","28,576.0","28,764.0","26,244.0","30,600.0","24,532.0","24,264.0","22,896.0","22,472.0","24,316.0","22,036.0","21,688.0","19,600.0","23,556.0","18,928.0","19,592.0","22,160.0","21,804.0","19,724.0","20,416.0","21,988.0","20,308.0","20,752.0","19,896.0","20,360.0","22,040.0","21,480.0","20,012.0","22,700.0","24,240.0","21,948.0","22,444.0","22,272.0","22,384.0","21,436.0","20,908.0","22,732.0","24,100.0","21,428.0","21,824.0","23,044.0","24,632.0","23,440.0","22,896.0","26,456.0","26,620.0","26,772.0","27,236.0","29,200.0","29,772.0","28,916.0","28,320.0","29,208.0","30,360.0","30,304.0","31,264.0","31,748.0","33,204.0","34,864.0","33,416.0","35,172.0","37,428.0","38,360.0","39,480.0","41,860.0","44,364.0","45,228.0","41,384.0","45,496.0","48,848.0","46,340.0","44,644.0","45,968.0","48,108.0","50,168.0","42,368.0","44,116.0","45,128.0","45,804.0","41,320.0"
"30","11","        Aircraft","B999RC1","2,980.0","2,924.0","2,472.0","2,232.0","2,556.0","2,376.0","2,288.0","2,244.0","1,932.0","2,220.0","1,520.0","2,136.0","2,168.0","1,752.0","2,340.0","2,052.0","1,768.0","2,208.0","1,720.0","2,324.0","2,916.0","3,684.0","3,268.0","3,284.0","3,232.0","3,548.0","3,320.0","3,880.0","3,924.0","5,240.0","4,464.0","5,472.0","5,492.0","5,352.0","5,716.0","5,656.0","7,196.0","7,564.0","7,024.0","9,216.0","8,760.0","9,620.0","10,588.0","11,832.0","12,952.0","13,500.0","13,784.0","14,268.0","14,068.0","14,388.0","13,400.0","14,224.0","14,456.0","14,720.0","16,300.0","16,068.0","14,808.0","18,388.0","18,392.0","17,292.0","17,188.0","15,924.0","19,632.0","19,964.0","18,644.0","17,680.0","17,140.0","17,972.0","16,944.0","16,860.0","16,172.0","15,588.0","15,000.0","14,596.0","13,804.0","15,712.0","14,080.0","13,676.0","13,396.0","13,440.0","12,628.0","12,320.0","11,596.0","12,104.0","10,600.0","13,076.0","9,148.0","9,964.0","8,912.0","8,704.0","9,716.0","9,504.0","10,008.0","7,032.0","10,412.0","7,956.0","8,624.0","8,840.0","9,136.0","8,676.0","9,196.0","10,248.0","8,500.0","9,504.0","9,116.0","9,632.0","9,964.0","10,844.0","9,524.0","10,856.0","11,484.0","9,976.0","10,460.0","9,552.0","10,184.0","9,108.0","8,804.0","9,616.0","11,212.0","9,376.0","9,192.0","9,856.0","10,184.0","9,940.0","9,716.0","11,832.0","11,388.0","11,828.0","11,300.0","11,684.0","12,536.0","12,096.0","10,720.0","10,684.0","10,616.0","10,940.0","10,552.0","10,264.0","10,800.0","12,508.0","10,128.0","10,932.0","11,788.0","12,468.0","11,376.0","12,248.0","13,272.0","13,836.0","13,464.0","14,260.0","14,908.0","15,960.0","13,660.0","15,076.0","15,992.0","18,176.0","15,244.0","17,596.0","18,744.0","19,600.0","18,156.0"
"31","12","        Missiles","B277RC1","1,004.0","940.0","1,396.0","1,140.0","1,124.0","1,120.0","1,188.0","1,380.0","1,292.0","1,236.0","1,060.0","1,216.0","1,388.0","1,460.0","1,484.0","1,372.0","1,156.0","1,700.0","1,284.0","1,212.0","1,264.0","1,952.0","1,308.0","1,596.0","2,204.0","2,572.0","2,136.0","2,140.0","2,100.0","2,204.0","2,128.0","2,208.0","2,260.0","2,352.0","2,460.0","2,120.0","2,504.0","2,708.0","2,816.0","2,768.0","2,708.0","3,276.0","2,960.0","3,164.0","3,256.0","3,840.0","3,556.0","4,016.0","4,024.0","3,952.0","3,340.0","4,700.0","3,352.0","3,368.0","4,272.0","4,804.0","4,164.0","4,776.0","4,912.0","4,368.0","4,556.0","5,304.0","4,672.0","4,396.0","4,624.0","4,952.0","4,428.0","6,072.0","4,656.0","5,384.0","5,236.0","4,616.0","5,764.0","4,744.0","5,536.0","4,864.0","5,008.0","5,676.0","5,556.0","5,020.0","4,556.0","4,548.0","5,080.0","4,464.0","4,528.0","3,824.0","4,636.0","3,900.0","3,796.0","3,444.0","3,916.0","3,040.0","2,376.0","3,040.0","3,316.0","2,628.0","2,412.0","2,940.0","2,856.0","2,268.0","2,200.0","2,420.0","2,316.0","2,332.0","2,112.0","1,848.0","3,120.0","2,076.0","2,152.0","2,160.0","2,280.0","2,336.0","2,240.0","2,464.0","2,416.0","2,676.0","2,704.0","2,632.0","2,640.0","2,424.0","2,324.0","2,160.0","2,732.0","2,684.0","2,168.0","2,316.0","2,312.0","2,728.0","2,372.0","3,112.0","2,348.0","2,508.0","2,928.0","3,332.0","3,156.0","3,664.0","3,884.0","4,276.0","3,900.0","4,196.0","4,244.0","4,408.0","4,568.0","4,848.0","4,812.0","4,632.0","4,692.0","4,760.0","4,160.0","4,328.0","5,420.0","4,272.0","4,200.0","4,576.0","4,940.0","4,672.0","3,860.0","3,632.0","3,580.0","4,268.0","3,536.0"
"32","13","        Ships","B278RC1","96.0","188.0","148.0","156.0","172.0","184.0","140.0","140.0","128.0","140.0","164.0","172.0","160.0","204.0","200.0","236.0","208.0","232.0","188.0","392.0","688.0","696.0","336.0","596.0","828.0","804.0","620.0","676.0","784.0","944.0","876.0","896.0","928.0","940.0","912.0","424.0","584.0","896.0","984.0","692.0","556.0","852.0","980.0","1,120.0","1,252.0","1,352.0","1,276.0","1,096.0","1,456.0","1,288.0","1,368.0","788.0","896.0","768.0","888.0","660.0","728.0","864.0","868.0","636.0","732.0","1,088.0","1,376.0","680.0","996.0","1,000.0","988.0","1,240.0","884.0","1,176.0","1,052.0","1,056.0","1,444.0","1,784.0","1,656.0","1,888.0","1,672.0","1,968.0","2,180.0","1,868.0","2,020.0","1,928.0","2,120.0","2,416.0","1,944.0","3,624.0","1,680.0","1,800.0","1,652.0","1,608.0","1,588.0","1,404.0","1,128.0","1,276.0","1,544.0","708.0","676.0","1,268.0","908.0","752.0","960.0","968.0","984.0","872.0","936.0","816.0","852.0","848.0","1,028.0","1,260.0","1,344.0","1,140.0","1,336.0","1,396.0","1,336.0","1,204.0","1,184.0","1,336.0","1,308.0","1,068.0","1,216.0","1,300.0","1,456.0","1,160.0","1,228.0","1,308.0","1,324.0","1,248.0","1,240.0","1,512.0","1,636.0","1,336.0","1,336.0","1,412.0","1,568.0","1,204.0","1,600.0","1,356.0","1,316.0","1,356.0","1,460.0","1,404.0","832.0","876.0","748.0","888.0","852.0","744.0","708.0","784.0","816.0","572.0","748.0","776.0","824.0","776.0","544.0","684.0","692.0","684.0","568.0"
"33","14","        Vehicles","B288RC1","372.0","516.0","340.0","412.0","320.0","524.0","296.0","304.0","328.0","440.0","260.0","348.0","492.0","600.0","612.0","680.0","604.0","576.0","504.0","652.0","596.0","784.0","724.0","904.0","876.0","976.0","1,284.0","1,112.0","1,140.0","840.0","1,160.0","1,320.0","1,136.0","1,564.0","1,620.0","1,380.0","1,376.0","1,868.0","1,568.0","1,824.0","1,844.0","1,380.0","1,704.0","1,888.0","2,268.0","2,324.0","2,292.0","2,224.0","2,924.0","3,148.0","2,592.0","2,352.0","2,736.0","3,160.0","2,920.0","2,624.0","2,824.0","3,176.0","3,436.0","3,412.0","3,184.0","3,664.0","2,952.0","2,516.0","2,308.0","2,708.0","2,876.0","2,216.0","1,940.0","2,072.0","1,768.0","1,740.0","1,524.0","1,832.0","1,812.0","1,816.0","1,712.0","2,452.0","1,692.0","1,492.0","1,360.0","1,428.0","1,440.0","1,556.0","1,356.0","1,596.0","1,100.0","1,004.0","948.0","940.0","904.0","888.0","1,084.0","1,132.0","1,208.0","836.0","912.0","928.0","1,032.0","932.0","1,180.0","1,316.0","1,124.0","1,100.0","952.0","936.0","904.0","840.0","724.0","764.0","720.0","748.0","552.0","760.0","664.0","652.0","652.0","692.0","780.0","712.0","728.0","700.0","672.0","748.0","680.0","740.0","756.0","768.0","740.0","724.0","812.0","908.0","920.0","1,016.0","1,260.0","1,296.0","1,416.0","1,572.0","1,788.0","1,884.0","1,920.0","2,356.0","2,480.0","2,652.0","2,652.0","3,020.0","2,952.0","3,708.0","2,288.0","3,616.0","3,964.0","4,032.0","3,824.0","3,612.0","3,120.0","3,416.0","2,944.0","3,056.0","2,804.0","2,900.0","2,292.0"
"34","15","        Electronics","B388RC1","944.0","844.0","724.0","844.0","832.0","844.0","680.0","840.0","748.0","1,004.0","688.0","852.0","928.0","1,020.0","644.0","844.0","728.0","756.0","632.0","620.0","728.0","820.0","728.0","932.0","992.0","1,024.0","1,104.0","884.0","980.0","1,092.0","1,060.0","1,212.0","1,232.0","1,388.0","1,528.0","1,448.0","1,612.0","1,792.0","1,752.0","1,740.0","1,872.0","1,940.0","1,984.0","2,200.0","2,292.0","2,416.0","2,416.0","2,420.0","2,528.0","2,732.0","2,408.0","2,940.0","3,020.0","3,136.0","3,464.0","3,224.0","3,128.0","3,344.0","3,396.0","3,528.0","3,608.0","3,772.0","3,692.0","3,640.0","3,628.0","3,684.0","3,420.0","3,876.0","3,720.0","3,748.0","4,176.0","3,632.0","4,108.0","3,444.0","4,244.0","3,412.0","3,680.0","3,976.0","3,308.0","2,852.0","3,200.0","3,132.0","3,588.0","3,364.0","3,620.0","3,960.0","3,500.0","3,036.0","3,268.0","3,152.0","3,124.0","2,636.0","2,616.0","2,400.0","2,688.0","2,160.0","2,240.0","2,852.0","2,712.0","2,240.0","2,424.0","2,524.0","2,592.0","2,316.0","2,440.0","2,336.0","2,376.0","2,252.0","2,384.0","2,704.0","2,908.0","2,608.0","2,888.0","3,056.0","2,720.0","2,960.0","2,840.0","3,008.0","2,956.0","2,992.0","3,076.0","3,288.0","3,432.0","3,172.0","3,436.0","3,780.0","4,164.0","3,564.0","3,980.0","4,456.0","4,452.0","4,596.0","4,616.0","5,104.0","6,068.0","5,700.0","5,964.0","6,104.0","6,836.0","6,620.0","7,188.0","7,688.0","8,472.0","8,032.0","9,712.0","10,628.0","11,652.0","11,576.0","10,080.0","11,312.0","12,088.0","10,700.0","11,452.0","11,152.0","11,336.0","11,360.0","8,756.0","8,612.0","8,552.0","8,280.0","7,092.0"
"35","16","        Other durable goods","B389RC1","488.0","532.0","496.0","524.0","648.0","676.0","560.0","628.0","596.0","652.0","752.0","736.0","760.0","840.0","836.0","812.0","968.0","852.0","1,012.0","1,016.0","996.0","1,104.0","988.0","912.0","1,016.0","1,008.0","1,112.0","984.0","1,232.0","1,304.0","1,356.0","1,400.0","1,400.0","1,280.0","1,188.0","1,316.0","1,504.0","1,668.0","1,660.0","1,520.0","1,468.0","1,976.0","1,668.0","1,864.0","1,748.0","1,920.0","1,944.0","1,860.0","2,424.0","2,576.0","2,320.0","2,428.0","2,588.0","3,248.0","3,480.0","2,912.0","2,588.0","2,228.0","3,212.0","3,000.0","2,644.0","3,304.0","3,380.0","3,228.0","3,468.0","2,868.0","3,728.0","3,384.0","3,716.0","4,044.0","4,092.0","3,836.0","4,080.0","4,972.0","3,952.0","4,284.0","5,372.0","4,240.0","4,736.0","4,832.0","4,824.0","4,232.0","4,752.0","4,860.0","4,196.0","4,520.0","4,468.0","4,560.0","4,320.0","4,624.0","5,068.0","4,564.0","4,476.0","4,720.0","4,388.0","4,640.0","4,728.0","5,332.0","5,160.0","4,856.0","4,456.0","4,512.0","4,792.0","4,628.0","4,340.0","4,792.0","4,824.0","4,620.0","4,200.0","4,956.0","5,504.0","5,140.0","4,968.0","5,044.0","5,064.0","4,836.0","4,724.0","5,448.0","5,204.0","4,856.0","5,288.0","5,740.0","6,156.0","5,736.0","5,668.0","6,480.0","6,676.0","6,636.0","7,604.0","7,712.0","7,988.0","7,472.0","7,800.0","7,660.0","7,692.0","7,500.0","7,848.0","8,176.0","8,564.0","8,300.0","8,476.0","8,384.0","9,288.0","9,484.0","10,180.0","10,444.0","10,944.0","10,604.0","10,684.0","11,196.0","11,652.0","10,804.0","10,760.0","10,776.0","11,896.0","11,768.0","11,020.0","10,536.0","10,756.0","10,072.0","9,676.0"
"36","17","      Nondurable goods","A725RC1","4,992.0","5,036.0","4,496.0","4,280.0","4,404.0","4,492.0","3,848.0","4,312.0","4,596.0","5,368.0","5,196.0","5,656.0","5,572.0","5,452.0","4,212.0","5,100.0","4,596.0","4,340.0","4,712.0","4,292.0","4,408.0","4,016.0","4,972.0","4,748.0","4,476.0","4,716.0","5,452.0","4,780.0","5,068.0","5,680.0","6,688.0","7,520.0","9,416.0","9,600.0","10,388.0","10,468.0","10,848.0","12,220.0","11,828.0","12,356.0","11,392.0","11,528.0","11,392.0","11,560.0","10,432.0","12,236.0","11,864.0","10,724.0","9,508.0","10,636.0","10,612.0","10,960.0","11,236.0","9,896.0","9,900.0","9,052.0","11,004.0","10,828.0","9,252.0","9,836.0","8,964.0","9,660.0","10,808.0","11,744.0","10,604.0","11,100.0","10,012.0","10,604.0","11,064.0","11,236.0","11,000.0","10,080.0","10,044.0","10,172.0","9,420.0","14,560.0","13,184.0","9,856.0","9,892.0","9,776.0","8,688.0","10,220.0","10,036.0","8,752.0","8,456.0","8,748.0","8,800.0","7,856.0","7,128.0","7,084.0","7,588.0","8,452.0","6,332.0","6,584.0","6,480.0","5,904.0","7,204.0","7,868.0","7,964.0","7,548.0","8,188.0","7,156.0","7,492.0","7,488.0","6,968.0","6,648.0","7,396.0","6,936.0","6,492.0","7,612.0","9,752.0","8,744.0","11,120.0","10,616.0","9,760.0","10,196.0","9,896.0","10,748.0","10,056.0","10,348.0","10,108.0","11,588.0","11,280.0","12,968.0","15,048.0","14,120.0","11,264.0","13,212.0","16,004.0","16,800.0","19,476.0","16,124.0","17,964.0","20,996.0","23,236.0","21,360.0","21,024.0","21,872.0","24,972.0","20,476.0","22,260.0","23,656.0","25,840.0","24,640.0","30,352.0","32,608.0","32,076.0","26,904.0","22,308.0","23,720.0","25,812.0","26,740.0","27,028.0","26,976.0","25,536.0","26,776.0","31,372.0","34,364.0","33,588.0","33,476.0","34,840.0"
