"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215"
"41","30","Household consumption expenditures \7\","DPHCRG3",17.819,17.888,17.993,18.094,18.13,18.235,18.311,18.395,18.426,18.421,18.485,18.506,18.589,18.654,18.703,18.759,18.811,18.837,18.927,18.998,19.091,19.136,19.2,19.265,19.324,19.42,19.492,19.55,19.701,19.862,20.014,20.168,20.228,20.321,20.51,20.686,20.904,21.118,21.336,21.572,21.781,22.058,22.328,22.586,22.849,23.104,23.33,23.631,23.851,24.123,24.358,24.51,24.769,24.913,25.13,25.332,25.645,26.135,26.6,27.146,27.947,28.726,29.507,30.261,30.828,31.209,31.786,32.326,32.675,32.954,33.462,33.986,34.586,35.19,35.712,36.225,36.83,37.593,38.248,38.978,39.706,40.789,41.784,42.793,44.08,45.148,46.231,47.379,48.616,49.411,50.245,51.033,51.709,52.231,53.077,53.7,54.208,54.718,55.474,55.871,56.488,57.047,57.512,57.895,58.525,58.977,59.354,59.815,60.276,60.343,60.807,61.265,62.012,62.576,63.228,63.784,64.342,65.067,65.896,66.556,67.392,68.331,68.747,69.346,70.426,71.237,72.205,73.205,73.723,74.184,74.795,75.433,76.09,76.668,77.206,77.734,78.14,78.591,78.893,79.326,79.652,80.084,80.741,81.118,81.591,82.071,82.415,82.784,83.276,83.807,84.19,84.77,85.193,85.424,85.639,85.914,85.922,86.091,86.367,86.64,86.915,87.395,87.83,88.288,89.085,89.431,89.957,90.431,91.034,91.461,91.465,91.536,91.732,92.442,92.945,93.417,94.106,94.208,94.827,95.282,96.118,96.819,97.411,98.227,98.78,99.39,100.481,101.349,101.789,102.557,103.319,103.293,104.288,105.205,105.782,106.928,108.004,109.17,110.328,108.786,108.38,108.92,109.753,110.557,111.099,111.211,111.471,111.98,113.07,113.998,114.671,115.018
"42","31","  Food and beverages purchased for off-premises consumption","DFXARG3",19.907,19.794,19.84,19.821,19.777,20.028,20.012,20.211,20.265,20.116,20.05,19.999,20.189,20.235,20.265,20.351,20.439,20.357,20.541,20.553,20.77,20.79,20.938,21.048,21.006,21.303,21.464,21.46,21.954,22.194,22.303,22.376,22.151,22.059,22.322,22.408,22.624,22.798,22.971,23.243,23.338,23.701,24.178,24.524,25.003,25.214,25.375,25.49,25.353,25.812,26.023,26.198,26.759,26.845,27.166,27.546,28.588,29.907,31.254,32.276,33.809,34.605,35.34,36.827,37.354,37.133,38.041,38.622,38.387,38.115,38.551,38.908,39.611,40.74,41.148,41.529,42.602,44.491,45.424,46.109,47.849,48.844,49.296,50.182,50.96,52.022,53.956,55.726,56.455,56.595,57.34,57.426,58.007,58.536,58.77,58.496,58.511,59.175,59.293,59.517,60.707,60.692,61.07,61.131,61.518,61.413,61.401,61.92,62.295,62.476,63.432,63.844,64.456,64.968,65.198,65.378,65.76,66.302,67.581,68.111,69.09,70.329,70.961,71.494,73.127,73.325,74.36,74.831,75.878,76.634,76.241,76.174,76.444,76.598,77.076,77.148,77.285,77.8,77.938,78.541,78.595,78.834,79.635,79.716,80.174,80.868,81.107,81.497,82.123,82.953,83.864,84.581,84.66,84.796,85.118,85.301,85.588,85.802,86.13,86.627,86.985,87.219,87.545,88.035,88.531,89.14,89.985,90.34,91.195,91.792,92.564,92.968,93.484,93.542,93.459,93.682,94.195,94.788,95.545,96.656,97.083,98.108,98.56,99.269,99.02,100.053,100.163,100.763,101.211,101.19,101.896,102.456,103.794,105.246,106.253,107.295,108.836,111.046,113.563,114.82,114.562,113.597,112.948,112.87,113.382,113.818,113.907,114.306,116.117,117.922,119.287,120.267
"43","32","  Clothing, footwear, and related services","DCAFRG3",48.34,48.524,48.913,49.084,49.212,49.467,49.633,49.737,49.781,49.705,49.913,49.906,49.775,49.971,50.169,50.257,50.334,50.435,50.583,50.796,50.958,51.074,51.062,51.05,51.256,51.384,51.696,51.862,52.285,52.739,53.286,53.877,54.434,54.975,55.57,56.063,56.866,57.89,58.809,59.561,60.324,61.027,61.778,62.424,62.932,63.359,63.924,64.709,65.304,65.933,66.245,66.461,66.827,67.002,67.072,67.79,68.349,69.328,69.736,70.392,71.715,73.862,76.195,77.376,77.745,78.029,78.631,79.014,79.738,80.467,81.629,82.413,83.603,83.921,85.242,85.799,85.532,86.75,86.932,87.39,87.73,88.68,89.034,89.934,91.201,92.132,92.876,94.048,94.839,95.755,96.587,96.817,97.086,97.803,98.068,97.772,98.36,99.026,99.894,99.5,99.725,99.241,100.096,100.662,101.569,102.011,102.34,102.857,102.202,101.31,102.031,102.368,103.651,104.809,104.981,106.502,106.448,108.436,108.658,110.134,110.116,110.699,109.44,110.615,112.302,114.05,114.516,114.68,114.965,115.693,116.655,117.454,116.973,116.917,117.16,117.571,117.27,116.503,116.587,116.548,115.097,115.657,115.12,114.194,113.094,112.531,112.35,112.224,112.279,111.835,110.412,110.923,111.236,112.514,111.431,110.986,109.889,109.434,110.126,109.385,108.134,108.787,108.398,108.578,107.962,107.343,107.154,107.157,107.395,105.987,105.063,104.082,103.732,103.533,103.042,102.318,101.291,100.346,100.884,100.889,100.488,101.005,100.708,100.551,100.604,100.275,99.674,99.447,99.207,100.183,99.923,99.843,99.901,99.006,98.336,98.874,98.727,98.21,99.052,98.305,98.993,99.469,100.005,99.781,99.581,98.827,99.21,98.545,98.729,99.375,102.356,102.696
"44","33","  Housing, utilities, and fuels","DHUFRG3",14.908,14.993,15.044,15.132,15.183,15.227,15.3,15.359,15.417,15.491,15.53,15.535,15.597,15.614,15.684,15.709,15.765,15.817,15.831,15.886,15.892,15.921,15.961,15.993,16.029,16.062,16.094,16.17,16.238,16.3,16.328,16.422,16.515,16.565,16.643,16.737,16.833,16.95,17.054,17.173,17.291,17.437,17.624,17.803,17.983,18.166,18.385,18.661,18.913,19.151,19.386,19.527,19.699,19.845,20.042,20.218,20.513,20.768,21.007,21.4,21.923,22.276,22.659,23.082,23.641,24.016,24.426,24.956,25.371,25.72,26.175,26.798,27.544,28.093,28.663,29.194,29.605,30.113,30.539,31.18,31.755,32.537,33.687,34.784,35.615,36.583,37.579,38.598,39.759,40.828,41.944,42.931,43.804,44.49,45.342,46.33,46.901,47.456,47.898,48.445,49.019,49.743,50.501,50.974,51.535,52.272,52.89,53.561,54.128,54.549,54.895,55.216,55.782,56.395,56.917,57.516,58.063,58.525,59.123,59.698,60.264,60.876,61.53,62.305,63.009,63.586,64.5,65.177,65.65,65.817,66.139,66.797,67.226,67.656,68.032,68.57,69.038,69.669,70.05,70.421,70.96,71.381,71.739,72.122,72.682,73.173,73.685,74.251,74.913,75.499,75.956,76.531,77.141,77.444,77.963,78.496,78.721,79.249,79.713,80.152,80.555,81.011,81.593,82.216,83.195,83.828,84.833,85.922,87.368,88.062,88.648,89.09,89.693,90.393,90.986,91.777,92.949,93.555,93.963,94.449,95.162,95.929,96.805,97.535,98.309,99.213,100.344,102.134,103.052,103.817,104.955,105.795,106.947,107.766,108.364,109.501,110.571,112.281,113.519,113.183,113.159,113.014,113.044,113.304,113.459,113.516,113.643,113.997,114.684,115.289,115.899,116.519
"45","34","  Furnishings, household equipment, and routine household maintenance","DFHHRG3",32.605,32.735,33.079,33.21,33.329,33.458,33.513,33.58,33.589,33.637,33.592,33.579,33.642,33.676,33.705,33.758,33.773,33.829,33.841,33.919,33.972,34.027,34.032,34.053,34.08,34.124,34.162,34.21,34.328,34.499,34.817,35.157,35.304,35.442,35.662,35.961,36.545,37.004,37.307,37.687,37.999,38.364,38.703,39.031,39.419,39.719,39.926,40.265,40.583,40.902,41.143,41.253,41.441,41.642,41.863,42.122,42.434,42.755,43.109,43.583,44.498,46.101,48.44,50.682,52.037,52.875,53.464,54.297,55.256,56.014,56.474,57.169,58.152,58.788,59.44,59.987,60.631,61.811,62.869,64.119,65.246,66.141,66.927,68.177,69.929,71.657,73.107,74.391,75.805,77.261,78.611,79.857,81.106,82.156,82.632,83.298,83.972,84.474,84.799,85.209,85.46,85.958,86.217,86.736,87.252,87.818,87.554,88.327,88.493,88.685,89.238,89.537,90.199,90.655,90.996,90.967,91.37,92.38,92.71,93.264,93.35,93.419,94.124,94.31,94.861,95.184,95.53,95.696,96.311,96.773,97.134,97.087,97.771,98.01,98.152,98.119,97.964,98.611,98.684,99.402,99.526,99.899,100.212,99.721,100.275,100.238,101.063,101.168,101.479,101.459,101.728,101.583,101.733,102.083,101.919,101.59,101.954,102.528,102.508,102.258,102.288,102.287,102.293,101.949,102.353,102.943,103.373,103.292,103.224,102.955,103.012,102.869,102.406,102.511,102.005,101.361,100.683,100.108,99.527,98.978,99.285,99.203,98.874,99.456,99.884,100.283,99.832,100.001,100.307,100.574,100.63,100.748,100.714,100.663,100.176,99.943,100.459,100.711,101.402,101.78,102.125,102.449,101.693,100.845,100.278,99.347,98.671,98.023,98.098,98.38,98.613,98.747
"46","35","  Health","DHLTRG3",8.186,8.259,8.334,8.466,8.528,8.713,8.847,8.913,8.887,8.856,8.857,8.884,8.929,8.986,9.021,9.073,9.106,9.141,9.205,9.25,9.328,9.388,9.444,9.521,9.569,9.635,9.682,9.741,9.824,9.94,10.078,10.227,10.352,10.461,10.603,10.748,10.895,11.024,11.156,11.318,11.491,11.697,11.862,12.065,12.272,12.505,12.681,12.827,12.942,13.091,13.227,13.353,13.474,13.559,13.708,13.808,13.93,14.094,14.268,14.493,14.774,15.157,15.645,16.11,16.503,16.854,17.258,17.716,18.103,18.465,18.83,19.182,19.564,20.008,20.349,20.682,21.146,21.527,22.004,22.572,23.137,23.522,24.052,24.698,25.541,26.239,26.991,27.795,28.637,29.275,30.227,31.195,32.015,32.675,33.548,34.312,35.136,35.712,36.459,37.187,37.887,38.521,39.071,39.687,40.294,40.92,41.454,41.974,42.637,43.292,43.886,44.579,45.234,46.002,46.749,47.446,48.338,49.358,50.33,51.299,52.392,53.48,54.584,55.695,56.708,57.911,59.157,60.351,61.44,62.438,63.5,64.572,65.764,66.823,67.761,68.77,69.61,70.333,71.096,71.645,72.379,73.025,73.741,74.378,75.189,75.574,75.981,76.555,76.943,77.38,77.793,78.258,78.579,79.058,79.31,79.46,79.908,80.476,80.862,81.338,81.828,82.31,82.855,83.43,84.083,84.515,85.434,86.063,86.961,87.73,88.366,88.995,89.368,90.025,90.89,91.69,92.366,93.329,94.146,95.005,95.92,96.744,97.356,97.976,98.842,99.553,100.269,101.336,101.913,102.832,103.747,104.224,105.475,106.026,106.835,107.877,108.82,108.958,109.273,110.134,111.057,111.867,112.65,113.617,114.297,115.011,115.568,116.026,116.491,117.238,117.776,118.267
"47","36","  Transportation","DTRNRG3",20.368,20.569,20.639,20.842,20.687,20.629,20.723,20.725,20.718,20.643,20.983,20.952,20.961,21.134,21.174,21.236,21.173,21.125,21.263,21.299,21.352,21.295,21.304,21.358,21.525,21.552,21.517,21.512,21.474,21.555,21.735,21.902,21.845,22.037,22.334,22.561,22.674,22.766,22.963,23.166,23.346,23.65,23.726,23.873,24.036,24.313,24.513,25.11,25.457,25.515,25.605,25.556,25.717,25.77,26.021,26.054,26.252,26.664,26.867,27.579,29.042,30.467,31.429,31.94,32.392,33.01,34.044,34.68,34.997,35.267,35.898,36.747,37.295,37.679,37.941,38.705,39.304,39.631,40.461,41.528,42.598,45.041,47.741,49.869,53.55,55.236,55.972,57.122,59.943,60.897,61.374,62.197,61.862,60.91,62.331,61.987,61.033,62.243,63.107,63.201,63.433,63.722,63.2,63.6,64.09,64.69,64.762,64.988,64.025,61.368,60.976,61.209,63.068,64.028,65.357,65.824,65.29,65.604,66.504,66.718,67.912,70.279,69.36,69.091,70.55,70.533,72.194,75.65,73.664,72.978,73.394,73.866,73.866,74.219,74.722,75.744,76.368,76.247,76.3,77.329,77.355,77.64,79.266,80.049,80.373,81.063,80.985,80.962,81.858,83.137,82.931,84.006,84.439,83.23,83.443,83.788,82.163,81.192,81.508,81.327,80.9,82.799,84.356,85.439,87.297,88.459,89.073,89.604,89.267,90.069,88.33,85.922,85.137,87.265,87.799,88.601,90.9,87.882,89.53,89.445,91.401,92.018,92.872,96.147,96.428,96.94,102.682,103.95,103.883,105.852,107.612,102.733,104.625,108.291,109.147,112.899,115.849,119.012,123.643,105.209,99.246,101.762,108.119,111.483,113.94,111.634,112.911,116.704,122.911,126.231,127.424,127.059
"48","37","  Communication","DCMCRG3",47.267,47.614,47.753,47.814,48.188,48.36,48.643,48.718,48.627,48.623,48.701,48.771,48.744,48.699,48.726,48.764,49.387,49.677,49.777,49.825,49.871,49.926,50.006,49.983,49.717,49.339,49.276,49.25,47.353,48.238,49.216,49.244,49.271,49.264,49.346,49.099,49.559,50.037,50.235,50.547,50.68,50.844,50.948,51.01,50.758,51.345,51.523,52.122,53.006,54.085,55.834,56.002,57.178,57.578,58.109,58.546,58.566,58.921,59.35,60.157,61.657,62.641,62.768,63.031,63.271,64.148,64.861,65.851,67.512,67.91,68.727,69.16,68.812,69.043,69.211,69.512,69.632,70.171,71.044,71.029,70.621,70.587,70.68,70.994,71.103,69.736,72.84,73.839,75.495,77.589,80.517,83.924,85.391,87.25,88.451,89.617,91.899,92.465,93.063,93.294,97.577,98.271,99.08,99.908,100.274,101.687,103.449,104.001,104.658,106.058,105.987,105.599,103.897,103.661,103.44,103.284,102.849,104.33,103.677,104.076,103.864,104.292,104.343,104,104.331,104.493,103.578,103.968,105.648,106.281,106.536,106.951,107.187,106.913,106.4,106.276,106.831,106.852,107.355,107.941,108.993,109.323,109.411,109.241,110.002,109.817,109.761,109.622,109.731,109.781,110.564,110.937,111.347,111.541,110.796,110.368,110.085,110.45,110.128,109.661,108.951,107.892,106.903,106.631,106.076,104.598,103.418,103.061,102.658,102.67,103.331,103.266,103.122,102.394,104.255,104.164,104.251,103.184,102.611,102.157,102.007,101.146,100.915,100.414,100.403,100.152,99.675,99.77,99.974,100.096,100.072,97.961,96.528,96.986,97.044,96.93,97.058,97.85,98.793,98.929,99.422,99.65,99.789,99.622,99.491,99.526,99.437,98.951,98.307,98.157,97.913,97.859
"49","38","  Recreation","DRRLRG3",42.541,42.779,43.101,43.378,43.576,43.74,43.919,44.035,44.219,44.314,44.422,44.553,44.686,44.787,44.865,44.972,45.051,45.37,45.719,46.105,46.23,46.306,46.437,46.502,46.59,46.691,46.749,46.671,46.846,47.084,47.23,47.524,47.793,47.958,48.314,48.859,49.399,49.859,50.388,50.842,51.253,51.772,52.133,52.444,52.78,53.071,53.583,54.321,54.978,55.617,56.037,56.211,56.552,56.684,56.906,57.192,57.479,57.996,58.349,59.004,59.88,61.313,63.049,64.43,65.683,66.607,67.117,67.961,68.636,69.205,69.754,70.478,71.177,71.763,72.534,73.15,74.03,75.004,75.698,76.733,77.894,79.139,80.146,81.279,83.005,85.047,86.532,87.794,89.415,90.694,91.493,92.694,93.8,94.747,95.735,96.392,96.76,97.115,97.078,97.742,98.084,98.55,98.947,99.399,100.013,100.222,100.265,100.561,100.789,100.862,100.941,101.251,102.156,102.587,102.577,103.23,103.739,104.427,104.915,105.947,106.995,107.305,107.799,108.438,109.409,110.018,110.848,111.336,112.491,113.358,113.487,113.905,113.943,114.644,114.58,114.513,114.659,114.725,114.773,115.333,115.507,115.52,115.595,115.649,115.757,115.81,115.474,115.333,115.327,114.994,114.661,114.5,114.069,113.306,112.691,112.123,111.801,111.161,110.153,109.331,108.824,108.521,107.622,107.033,106.906,107.091,106.955,106.523,106.007,105.723,105.275,104.888,104.445,104.151,103.549,103.227,102.956,102.313,101.868,101.587,101.619,101.616,101.09,100.796,100.23,100.044,99.938,99.787,99.444,99.196,98.751,98.184,97.782,97.505,96.803,96.805,96.923,96.855,97.077,96.628,96.147,95.605,95.072,94.183,93.564,93.043,92.424,91.757,91.439,91.242,90.708,90.201
"50","39","  Education","DEDURG3",5.889,5.705,5.672,5.724,5.789,5.843,5.895,5.95,5.95,5.942,5.997,6.021,6.043,6.11,6.116,6.151,6.182,6.212,6.256,6.312,6.328,6.359,6.399,6.436,6.494,6.573,6.648,6.71,6.77,6.875,6.952,7.025,7.083,7.166,7.212,7.287,7.376,7.451,7.565,7.68,7.781,7.907,8.046,8.167,8.31,8.428,8.572,8.725,8.816,8.912,9.036,9.119,9.262,9.334,9.525,9.646,9.538,9.844,10.647,10.506,10.86,11.423,11.698,11.635,11.785,12.101,12.936,12.735,12.825,13.11,13.657,13.564,13.806,14.075,14.411,14.319,14.486,14.842,15.092,15.264,15.607,16.031,16.427,16.752,17.236,17.685,18.218,18.771,19.276,19.73,20.346,21.012,21.585,22.105,22.641,23.19,23.63,24.126,24.484,25.043,25.613,26.164,26.676,27.193,27.678,28.171,28.657,29.192,29.695,30.145,30.635,31.182,31.738,32.333,32.834,33.382,34.045,34.702,35.319,35.879,36.518,37.164,37.745,38.399,39.04,39.677,40.502,41.132,41.972,42.751,43.746,44.826,45.56,46.471,47.297,48.266,49.215,49.86,50.575,51.313,52.026,52.799,53.552,54.362,55.094,55.776,56.445,57.06,57.934,58.675,59.326,60.389,60.955,61.535,62.276,62.964,63.631,64.381,65.087,65.943,66.793,67.649,68.318,69.045,70.023,71.069,71.848,72.539,73.495,74.557,75.837,76.934,78.131,79.466,80.77,82.005,83.512,84.96,87.215,89.091,90.817,92.346,94.152,96.008,97.69,99.369,100.784,102.157,103.909,105.581,107.195,108.673,110.227,111.765,113.041,115.045,116.652,118.24,119.857,121.58,123.274,124.873,126.695,128.161,129.686,131.246,132.363,133.312,135.325,136.886,138.92,140.633
"51","40","  Food services and accommodations","DFSARG3",12.829,13.007,13.142,13.223,13.345,13.381,13.428,13.458,13.537,13.624,13.714,13.815,13.874,13.965,14.067,14.143,14.229,14.301,14.319,14.411,14.46,14.542,14.557,14.59,14.685,14.733,14.865,15.01,15.106,15.283,15.5,15.696,15.947,16.176,16.34,16.539,16.747,16.966,17.225,17.455,17.678,17.934,18.246,18.629,18.951,19.385,19.636,19.872,20.196,20.386,20.628,20.787,20.929,21.161,21.361,21.579,21.809,22.334,22.906,23.794,24.29,24.943,25.724,26.393,26.996,27.377,27.777,28.329,28.762,29.214,29.705,30.109,30.605,31.368,31.925,32.42,33.007,33.88,34.829,35.647,36.592,37.645,38.505,39.449,40.431,41.312,42.12,43.071,44.251,45.13,45.92,46.543,47.13,47.729,48.436,48.948,49.419,49.915,50.275,50.935,51.59,52.188,52.687,53.124,53.68,54.409,54.96,55.55,55.984,56.619,57.182,57.774,58.411,58.902,59.514,59.99,60.736,61.465,62.102,62.697,63.426,64.184,64.94,65.634,66.435,67.193,67.9,68.475,69.354,69.993,70.552,70.883,71.085,71.494,71.945,72.22,72.433,73.013,73.315,73.609,73.802,74.275,74.5,74.924,75.271,75.985,76.438,76.825,77.183,77.89,78.477,79.175,79.705,80.212,80.683,81.396,81.838,82.36,82.836,83.592,83.959,84.512,85.093,85.605,86.283,86.816,87.515,88.035,88.705,89.388,90.045,90.45,91.118,91.516,92.058,92.592,92.911,93.38,94.029,94.781,95.501,96.518,97.409,98.147,99.06,99.703,100.118,101.119,102.07,103.041,103.776,104.574,105.667,106.85,108.176,108.947,109.986,110.868,112.351,113.273,113.768,114.097,114.26,114.804,114.856,115.611,116.191,116.488,116.939,118.423,119.697,120.064
"52","41","  Financial services and insurance","DIFSRG3",11.617,11.57,11.618,11.751,11.927,12.061,12.228,12.378,12.381,12.427,12.617,12.809,13.038,13.125,13.082,13.059,13.091,13.016,13.074,13.181,13.38,13.564,13.731,13.88,13.863,13.896,14.01,14.173,14.485,14.746,14.968,15.116,15.059,15.047,15.162,15.409,15.702,16.103,16.511,16.855,17.293,17.621,17.89,18.191,18.373,18.538,18.722,19.008,19.248,19.593,19.989,20.284,20.706,20.913,21.122,21.222,21.019,21.323,21.627,21.976,22.5,22.953,23.448,23.931,24.357,24.808,25.027,25.511,25.699,25.523,26.078,26.426,26.589,27.42,28.461,29.224,30.47,31.518,31.852,32.597,31.383,33.674,34.122,34.143,34.461,35.179,36.113,37.884,38.961,38.832,38.43,38.269,39.08,39.88,41.485,42.964,44.184,43.016,46.201,45.763,45.708,47.437,48.679,48.667,50.298,49.529,49.594,49.199,51.346,52.072,52.785,53.525,53.649,53.095,54.016,54.535,55.83,56.578,57.948,58.023,58.978,59.313,58.872,59.208,60.245,62.255,62.671,63.01,63.474,63.762,65.486,66.387,68.614,69.563,70.057,70.415,70.151,70.486,70.659,70.458,70.603,71.026,72.097,72.668,73.457,74.044,74.783,75.5,76.053,76.682,78.029,79.046,80.51,81.739,82.443,83.476,83.928,83.721,84.017,84.311,84.822,84.738,84.766,85.006,86.61,85.392,85.063,85.261,85.854,85.771,83.672,85.1,85.754,87.099,87.912,88.993,89.404,91.138,92.068,92.987,94.587,95.948,97.413,97.964,99.11,99.969,100.178,100.743,100.992,101.836,102.325,103.893,105.214,105.97,107.317,108.786,109.484,111.042,110.299,109.962,108.737,109.465,110.604,113.622,115.497,117.565,117.017,117.252,117.947,118.646,118.917,119.35
"53","42","  Other goods and services","DOISRG3",13.931,14.055,14.229,14.344,14.402,14.442,14.457,14.479,14.508,14.522,14.548,14.584,14.651,14.636,14.681,14.748,14.804,14.919,15.033,15.129,15.247,15.306,15.36,15.438,15.548,15.706,15.741,15.761,15.864,16.038,16.178,16.299,16.431,16.543,16.7,16.881,17.087,17.265,17.426,17.659,17.902,18.18,18.494,18.754,18.986,19.224,19.44,19.674,19.85,19.991,20.228,20.459,20.693,21.001,21.135,21.296,21.483,21.819,22.112,22.478,22.912,23.532,24.266,24.914,25.432,25.751,26.054,26.376,26.79,27.097,27.413,27.817,28.296,28.557,28.889,29.332,29.735,30.103,30.865,31.361,31.975,32.527,33.278,34.143,35.715,37.008,37.824,38.552,39.357,40.249,40.939,41.631,42.172,42.854,43.556,44.812,45.924,46.514,47.442,47.928,48.555,48.955,49.441,49.702,50.205,50.692,51.193,51.518,52.098,52.565,53.357,53.882,54.834,55.337,56.185,56.785,57.749,58.311,59.221,60.139,61.227,61.962,62.88,63.266,64.565,65.819,66.609,67.229,68.38,69.176,70.006,70.686,71.481,72.01,72.681,73.232,73.857,74.461,74.359,74.142,74.569,75.173,75.563,75.841,76.37,76.841,77.366,77.786,78.005,78.372,78.808,78.971,79.428,79.994,80.321,80.824,81.378,81.995,82.531,83.568,85.522,86.004,86.788,87.58,88.361,89.043,89.477,90.155,90.875,91.589,92.409,92.591,92.942,93.71,94.453,94.548,94.852,95.22,95.76,95.952,96.634,97.297,97.813,97.888,98.908,99.248,100.495,101.349,101.911,102.571,103.626,104.807,106.377,107.002,107.669,108.46,109.832,111.184,112.193,112.764,113.87,116.566,117.386,118.377,118.793,119.356,120.575,121.015,121.971,122.588,123.317,124.229
"54","43","  Net foreign travel and expenditures abroad by U.S. residents","ZZZZZZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","44","Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\","DNPIRG3",48.453,49.304,50.199,49.92,47.913,46.342,45.509,45.434,46.008,46.567,47.182,47.302,47.314,47.444,47.437,47.515,47.923,48.134,48.305,48.395,48.302,48.266,48.494,48.574,49.22,49.65,49.847,50.323,50.781,51.327,51.832,52.408,52.516,53.141,53.473,53.913,54.475,54.931,55.513,56.277,57.333,58.37,59.268,59.993,60.484,60.902,61.352,62.416,63.545,64.238,65.173,65.643,66.302,66.687,67.598,68.594,68.218,70.421,73.246,74.592,77.772,81.862,83.286,84.91,87.211,88.236,91.128,91.61,93.825,93.568,93.825,95.94,98.997,98.848,101.963,103.203,104.581,105.988,109.117,109.94,112.577,115.468,120.405,123.419,125.952,130.472,129.063,131.212,133.429,138.135,136.899,135.682,132.731,130.245,129.314,126.69,122.577,122.564,120.132,117.677,117.202,117.143,115.586,113.91,113.644,112.8,113.25,114.982,112.953,110.21,109.237,108.706,108.641,108.021,108.617,108.615,108.539,108.036,107.285,106.462,104.98,102.617,99.917,96.984,96.486,94.117,91.753,90.538,88.304,87.971,86.132,84.434,81.78,79.88,78.736,76.784,75.683,75.779,74.904,75.016,74.789,74.9,75.35,76.07,74.997,75.247,75.657,75.466,75.63,76.553,76.969,77.626,78.658,78.734,80.146,82.006,83.502,85.12,85.93,85.978,86.181,87.343,88.765,90.346,90.73,93.156,93.352,94.83,96.692,97.462,97.943,97.163,97.998,98.956,98.12,97.322,97.35,96.265,96.493,96.256,95.226,96.185,96.94,96.453,98.168,98.648,100.936,102.248,101.959,102.182,102,102.095,103.402,103.341,104.087,103.355,102.427,104.771,106.187,103.797,101.738,101.235,101.25,100.371,99.816,99.245,99.881,101.342,101.854,102.474,102.665,102.577
